"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"96",96,"2:19:40","RAM/WATTS",385,"Richard Green / Al Wood","/","Recreational Open",13
"97",97,"2:19:53","75% Jogo, 25% Mojo, 100% Kicking Butt",153,"Mike Etnier / Misty Nikula","/","Whatcom County Open",15
"98",98,"2:19:56","Chuckanut Brewery",40,"Sam Stoner / Ivan Stoner","/","Competitive Open",31
"99",99,"2:19:58","Toast to Tradition",509,"Stephen Heston / Nathan Heston","/","Family",4
"100",100,"2:20:02","Mediocre Mountaineering International",170,"John Sweeney / Jason Bourne","/","Whatcom County Open",16
"101",101,"2:20:04","Painted Toe Nails",384,"Mark Thomas / Robin Chapin","/","Recreational Mixed",5
"102",102,"2:20:10","Shake n Bake",513,"Eric Fairchild / Thomas Common","/","Family",5
"103",103,"2:20:20","Fast Cats",221,"Matt Riedel / Thom McCafferty","/","Recreational Open",14
"104",104,"2:20:32","Burning Bunions",252,"Kevin Kane / Russell Patterson","/","Recreational Open",15
"105",105,"2:20:40","The Lahars",167,"Rich Halvorsen / Trent Eliott","/","Whatcom County Open",17
"106",106,"2:20:45","What's the Rush?",122,"Wendy Choat / Nancy Clark","/","Whatcom County Women",3
"107",107,"2:20:51","The Old Edison",396,"Zach Seilo / CJ Allen","/","Recreational Open",16
"108",108,"2:20:52","Middle Aged Talent",297,"Mike Carr / Gary Clark","/","Recreational Open",17
"109",109,"2:20:53","We've Got Wood",236,"Robert Sabie / Scott Carlson","/","Recreational Open",18
"110",110,"2:21:00","The Hustle",321,"Joe Cline / Kira Doley","/","Recreational Mixed",6
"111",111,"2:21:02","12 Year Old Mustache",233,"Ian Ferguson / Josh Turrell","/","Recreational Open",19
"112",112,"2:21:07","We Used to Be Good",271,"Keith Poynter / Phil Zarelli","/","Recreational Mixed",7
"113",113,"2:21:11","Justice League",288,"Kyle Rogers / Joel Lewis","/","Recreational Open",20
"114",114,"2:21:15","The Braiding Bunch",538,"Dan Chappell / Mark Swiackey","/","Corporate",11
"115",115,"2:21:17","Whatcom Physical Therapy and Fitness",300,"Alan Finston / Reed Braden","/","Recreational Mixed",8
"116",116,"2:21:19","La La La Doizsh",305,"Kirk Rensink / Heidi Rensink","/","Recreational Mixed",9
"117",117,"2:21:22","Mountain Militia",387,"Nate Jackson / colin wahl","/","Recreational Open",21
"118",118,"2:21:59","Moore Heckrodts On the Way",518,"Val Heckrodt / Barbara Heckrodt","/","Family",6
"119",119,"2:22:04","Desolation Angels",55,"Saul Weisberg / Chris Moench","/","Competitive Open",32
"120",120,"2:22:14","What Are We Thinking?",179,"Ken Grimstad / Eric Grimstad","/","Whatcom County Open",18
"121",121,"2:22:15","Got twittered in my Facebook",470,"David Rostykus / Mary Mureau","/","Masters",7
"122",122,"2:22:18","Eat TACOS",392,"Lawrence Johnson / Ken Schneider","/","Recreational Open",22
"123",123,"2:22:19","Bare On Heating",73,"Bryan Weener / Paul Weener","/","Competitive Open",33
"124",124,"2:22:21","Old School",356,"Dan Sorenson / Sean Cool","/","Recreational Mixed",10
