"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"1",1,"0:16:26","Barron Heating",2,"Brian Gregg",NA,"Competitive Open",1
"2",2,"0:16:37","R.B. Wick's Warriors",436,"Michael Sinnott",NA,"Competitive Open",2
"3",3,"0:16:39","Boomer's Drive-In",66,"Brent Knight",NA,"Competitive Open",3
"4",4,"0:16:40","WTF",149,"Sam Naney",NA,"Competitive Open",4
"5",5,"0:16:42","clippercanoes.com",5,"Erik Carleton",NA,"Competitive Open",5
"6",6,"0:16:44","Boss Construction II",387,"Josh Smullin",NA,"Competitive Open",6
"7",7,"0:16:56","Boss Construction",1,"Matt Liebsch",NA,"Competitive Open",7
"8",8,"0:17:07","Tony's Demons",331,"Taylor Fletcher",NA,"Competitive Open",8
"9",9,"0:17:37","BAGELRY",4,"Jed Hinkley",NA,"Competitive Open",9
"10",10,"0:18:04","aint no big deal",468,"Holly Brooks",NA,"Family",1
"11",11,"0:18:46","Unorthodocs",247,"Jason Tedrow",NA,"Competitive Open",10
"12",12,"0:18:55","Barron Heating Legends",3,"Kent Murdoch",NA,"Masters",1
"13",13,"0:19:04","Cordata Dental",373,"Caitlin Compton",NA,"Competitive Open",11
"14",14,"0:19:07","Shhh...it's the Librarians",173,"Adam Airoldi",NA,"Recreational Mixed",1
"15",15,"0:19:39","@tdcurran",343,"Rune Harkestad",NA,"Masters",2
"16",16,"0:19:45","R.B. Wick's Masters Gentlemen",483,"Chris Humbert",NA,"Masters",3
"17",17,"0:19:47","Mt. Baker Ski Area Veterans",478,"Todd Eastman",NA,"Veterans",1
"18",18,"0:19:58","Boomer's Drive-In Mixed",129,"Justin Carvitto",NA,"Competitive Mixed",1
"19",19,"0:20:05","BOUNDARY BAY BREWERY",490,"Brooke Gosling",NA,"Competitive Women",1
"20",20,"0:20:14","birch equipment",169,"Jon Freckleton",NA,"Competitive Open",12
"21",21,"0:20:27","Nomad GCS",304,"Karl Hochtl",NA,"Competitive Open",13
"22",22,"0:20:43","Klicks Running & Walking",366,"Steve George",NA,"Whatcom County Open",1
"23",23,"0:20:55","NW Sleep Solutions",296,"Aaron Jenkins",NA,"Competitive Open",14
