"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"123",123,"0:38:41","The Wreckers",194,"Matt Monson",NA,"Recreational Open",32
"124",124,"0:38:49","Darwin's Bulldogs",31,"Ingela Abbott",NA,"Competitive Open",39
"125",125,"0:38:55","Justice League",440,"Thomas Purbaugh",NA,"Recreational Open",33
"126",126,"0:38:56","Painted Toenails",441,"Jan Gregg",NA,"Recreational Mixed",11
"127",127,"0:39:11","Ichor",268,"Kyle Breakey",NA,"Recreational Open",34
"128",128,"0:39:13","Anthony's Elite",78,"sam gunselman",NA,"Competitive Open",40
"129",129,"0:39:20","Trader Joe's",545,"Jaaron Cornish",NA,"Corporate",9
"130",130,"0:39:24","Arabian Disco Soldiers",455,"Billy Miles",NA,"High School",2
"131",131,"0:39:26","Higher Plane Cabinets",64,"James Stegen",NA,"Competitive Open",41
"132",132,"0:39:27","The Wright Stuff",58,"Mike Lee",NA,"Competitive Mixed",5
"133",133,"0:39:31","BigBig Bettys",85,"Aaron Fitts",NA,"Recreational Open",35
"134",134,"0:39:34","BHam's  Bodacious BeerBellies",NA,"Angus Leger",NA,"Recreational Open",36
"135",135,"0:39:37","Sehome Diner",319,"Meri-Jo Borzilleri",NA,"Recreational Mixed",12
"136",136,"0:39:50","Turn and Burn",164,"Nicholas Marshall",NA,"Whatcom County Open",9
"137",137,"0:39:51","ForestEthics",368,"Karen Tam Wu",NA,"Recreational Open",37
"138",138,"0:40:00","Team Glory",173,"Brandon Rutledge",NA,"Recreational Open",38
"139",139,"0:40:05","Tumwater Shadies",279,"Gregor Myhr",NA,"Recreational Open",39
"140",140,"0:40:18","The Gruffalos",129,"Joe Carpenter",NA,"Whatcom County Mixed",6
"141",141,"0:40:19","Sleight of  Mind",NA,"Andy Wheeler",NA,"Whatcom County Open",10
"142",142,"0:40:20","Mt. Baker Ski Area Corporate",556,"Dan Olson",NA,"Corporate",10
"143",143,"0:40:25","T(e)rex",282,"Anders Mantere",NA,"Recreational Open",40
"144",144,"0:40:34","Hatchet Rydaz",429,"Martin Tauc",NA,"Recreational Mixed",13
"145",145,"0:40:36","RE/MAX Whatcom County",137,"Kristen Holman",NA,"Whatcom County Mixed",7
"146",146,"0:40:43","Tri-Lambs",47,"Mike Weatherbie",NA,"Competitive Open",42
"147",146,"0:40:43","Racing to rid america of cankles",267,"Thane Veltkamp",NA,"Recreational Open",41
"148",146,"0:40:43","The Riotmakers",454,"Jake Highleyman",NA,"High School",3
"149",149,"0:40:48","Eight is enough",190,"Tomas Isdal",NA,"Recreational Mixed",14
"150",150,"0:40:52","Leave no Trace",338,"Nate Sutton",NA,"Recreational Mixed",15
"151",151,"0:40:55","The Thrill Seekers PC",48,"Richard Kahlstrom",NA,"Competitive Open",43
"152",152,"0:40:56","It All Ends with Fair Maidens",140,"Kristi Lemm",NA,"Whatcom County Women",3
"153",153,"0:41:00","275",70,"Graham Clark",NA,"Competitive Open",44
"154",154,"0:41:03","2 Good Guys and the Rest",45,"Jason Stuart",NA,"Competitive Open",45
"155",155,"0:41:12","After Their Leg",26,"Sig Kohl",NA,"Competitive Open",46
"156",156,"0:41:15","Habitat for Humanity, Whatcom County",324,"Steve VandenBos",NA,"Recreational Open",42
"157",157,"0:41:19","Bad Assets",19,"Marie Beaver",NA,"Competitive Mixed",6
"158",158,"0:41:30","Solar Powered Chainsaw",218,"Paul Ruiz",NA,"Recreational Mixed",16
"159",159,"0:41:31","King Koopa's Revenge",87,"Andy Overland",NA,"Competitive Open",47
"160",160,"0:41:32","Middle Aged Talent",260,"Gregor Hodgson",NA,"Recreational Open",43
"161",161,"0:41:33","High-Five'n White Guys",4,"Andrew Lee",NA,"Competitive Open",48
"162",162,"0:41:37","The Dukes of Haphazard",347,"Tom Garvey",NA,"Recreational Open",44
"163",163,"0:41:45","Core Kinetics Pilates",161,"Susie Davis",NA,"Whatcom County Women",4
"164",164,"0:41:48","Team Placid Pet",304,"Blair Nelson",NA,"Recreational Mixed",17
"165",165,"0:41:49","A Little More To Life",450,"Laura Holcomb",NA,"Recreational Women",2
"166",166,"0:41:53","Virginia Mason",427,"Carly Vynne",NA,"Recreational Open",45
"167",167,"0:41:56","We've Got Wood",239,"Hans-Rudolf Guenter-Schlesinger",NA,"Recreational Mixed",18
"168",168,"0:42:04","BPD & Andy",536,"Keith Johnson",NA,"Corporate",11
"169",169,"0:42:07","Floundering Salmon",23,"Victor Yagi",NA,"Competitive Mixed",7
"170",170,"0:42:11","Whatever",72,"Galen O'Moore",NA,"Competitive Open",49
"171",171,"0:42:15","W.D.F.A.",404,"John Feltner",NA,"Recreational Open",46
"172",172,"0:42:26","Managing to Maintain",532,"Greg Hough",NA,"Corporate",12
"173",173,"0:42:27","GIUSEPPE'S AL PORTO",387,"Brian Willson",NA,"Recreational Open",47
"174",174,"0:42:28","Nukes of Hazzard",220,"Erin Hennings",NA,"Recreational Open",48
"175",175,"0:42:30","Kicked in the Nooksack",135,"Mark Bussell",NA,"Whatcom County Open",11
"176",176,"0:42:46","Cheongju Jikjis",179,"Karen Claringbould",NA,"Recreational Mixed",19
"177",177,"0:42:47","Sister Cities for World Peace",180,"Oleg Ivanov",NA,"Recreational Open",49
"178",178,"0:42:48","Exxel Pacific",548,"Dave ""Glide"" Frankovich",NA,"Corporate",13
"179",179,"0:42:49","The 5.9ers",346,"Jen Rosquist",NA,"Recreational Open",50
"180",180,"0:42:50","10 Lbs Heavier",215,"Kevin Justik",NA,"Recreational Open",51
"181",181,"0:42:51","mt.baker ski patrol d team",552,"Eben Shay",NA,"Corporate",14
"182",182,"0:42:54","Thurston County Sheriff's Office",539,"Carla Carter",NA,"Corporate",15
"183",183,"0:42:55","Extremely Rad Chicks",314,"Nancy Fedoruk",NA,"Recreational Women",3
"184",184,"0:42:56","Henry St. Mafia",69,"John Wilfong",NA,"Competitive Open",50
"185",185,"0:42:58","dirt/chaos",447,"Emily Lasselle",NA,"Recreational Mixed",20
"186",186,"0:42:59","An Old Guy and Friends",6,"Marc Costanza",NA,"Competitive Open",51
"187",187,"0:43:01","Swedish Family Med Ringers",255,"Beth Weitensteiner",NA,"Recreational Mixed",21
"188",188,"0:43:07","Sportsman Chal-B",171,"Noel Lemke",NA,"Whatcom County Open",12
"189",189,"0:43:08","Bird Construction",554,"Rob Pellaers",NA,"Corporate",16
"190",190,"0:43:09","Hi-bear-nators",385,"David McKee",NA,"Recreational Mixed",22
"191",191,"0:43:10","Tippy Canoe and Tyler 2",372,"Franklin Crissy",NA,"Recreational Open",52
"192",192,"0:43:12","Shhh...it's the Librarians",436,"Adam Shaffer",NA,"Recreational Mixed",23
"193",193,"0:43:13","Smiley's Kids",352,"Chris Schnabel",NA,"Recreational Mixed",24
"194",194,"0:43:14","BFM Team:  Exhibit A",NA,"Henry Wesson",NA,"Whatcom County Open",13
"195",195,"0:43:18","FAsT KIDS",408,"Paul Oakes",NA,"Recreational Open",53
"196",195,"0:43:18","We Used to Be Good",263,"Lindsay Poynter",NA,"Recreational Open",53
"197",197,"0:43:19","PBRs",192,"Glen Larocca",NA,"Recreational Open",55
"198",198,"0:43:37","Desolation Angels",286,"Scott Weiher",NA,"Recreational Open",56
"199",199,"0:43:38","Aunt Janie's Roadtrip",344,"Kammie Hilleary",NA,"Recreational Mixed",25
"200",200,"0:43:40","Washington State Patrol Iron Bears",529,"Elizabeth Bigger",NA,"Corporate",17
"201",201,"0:43:54","Team Belly Timber",134,"Carolyn Mathews",NA,"Whatcom County Women",5
"202",202,"0:43:55","Team MurderKill",32,"kate Wehr",NA,"Competitive Open",52
"203",202,"0:43:55","Team Lagom",231,"Bram Melse",NA,"Recreational Open",57
"204",204,"0:43:56","Wanderlustafarians",227,"Taryn Bakkane",NA,"Recreational Mixed",26
"205",205,"0:43:58","Jittery Dog IX",259,"Andre Mare",NA,"Recreational Open",58
"206",206,"0:44:01","Deminishing Returns",157,"David Brown",NA,"Whatcom County Mixed",8
"207",207,"0:44:02","B'Hammocks",146,"Jason Reid",NA,"Whatcom County Open",14
"208",208,"0:44:05","Wii Fat",287,"Brian Koning",NA,"Recreational Open",59
"209",209,"0:44:07","wild hose rides again",473,"John Wilson",NA,"Masters",5
"210",210,"0:44:09","Team TMBMSGSS",420,"Tim Snyder",NA,"Recreational Open",60
"211",211,"0:44:11","GRUBS PAIN PARADE",472,"Kasey Bell",NA,"Competitive Open",53
"212",212,"0:44:15","Lutherwood",182,"Tyler (Tippy Canoe) Wagner",NA,"Recreational Mixed",27
"213",213,"0:44:20","Huckers",131,"Misty Tyler",NA,"Whatcom County Women",6
"214",214,"0:44:25","Neiner Neiner Weiner",25,"chuck zins",NA,"Competitive Open",54
"215",215,"0:44:26","Elk Pack",345,"Joe Hoch",NA,"Recreational Open",61
"216",216,"0:44:29","The Benchwarmers",397,"Matt Cavanaugh",NA,"Recreational Open",62
"217",217,"0:44:33","Still Chasing Beaver",170,"Mike Shikany",NA,"Whatcom County Open",15
