"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"323",323,"0:56:12","Equipe Sousa Mendes/Team Sousa Mendes",143,"Louis-Philippe Mendes","Male","Recreational Open",104
"324",324,"0:56:25","Turn Down for Whatcom",111,"Ian Berry Paulsen","Male","Recreational Mixed",47
"325",325,"0:56:41","Acme Diner",231,"Kelly Collins","Female","Recreational Mixed",48
"326",326,"0:56:54","Everything is Awesome",241,"Elton Nuytens","Male","Recreational Open",105
"327",327,"0:57:55","Cirque du Sore Legs",197,"TODD YOUNG","Male","Recreational Mixed",49
"328",328,"0:58:21","Pioneer Post Frame, Inc.",325,"Brion Johnson","Male","Recreational Mixed",50
"329",329,"0:58:37","BTRC Destination Masochists",152,"Ken Dam","Male","Recreational Open",106
"330",330,"0:59:48","Wanderlust Olympia",56,"Cletus Coffey","Male","Recreational Open",107
"331",331,"1:00:52","Community Food Coop",273,"curtis cadwell","Male","Whatcom County Open",18
"332",332,"1:01:02","EOD Warriors",155,"Michael Mednansky","Male","Competitive Open",50
"333",333,"1:01:52","Team Zissou",103,"Kevin Stewart","Male","Whatcom County Mixed",10
"334",334,"1:02:12","Hold my martini and watch this shit!",246,"Claire Gustafson","Female","Competitive Women",9
"335",335,"1:03:52","my safe word will be WHiskey",15,"Nalaka Kahawatte","Male","Recreational Open",108
"336",336,"1:04:42","Grateful Deaf",72,"Taavi Whytesea","Male","Recreational Mixed",51
"337",337,"1:05:00","Team Dru Bru",106,"Matt Mooseles","Male","Recreational Open",109
"338",338,"1:06:35","Team Janicki NCMR",286,"Jeff Lloyd","Male","Recreational Open",110
"339",339,"1:07:39","Mike's Minions",118,"Rich Bowers","Male","Family",9
"340",340,"1:10:33","ch2m the Knack",2,"David Woodell","Male","Corporate",26
"341",341,"1:18:02","Wounded Warrior Project",224,"Eric Ballentine","Male","Veterans",6
"342",342,"1:30:00","Wounded Warrior Project II",225,"Ronald Boettcher","Male","Veterans",7
"343",343,"DQ","Los Cajones Grandes",124,"Concha Brionez","Female","Family",10
"344",343,"DQ","Ferndale Alliance Church",300,"Tommy Mutchler","Male","Whatcom County Mixed",11
"345",343,"DQ","IMCO GENERAL CONSTRUCTION",130,"","","Corporate",27
"346",343,"DQ","Team Wave",84,"","","Corporate",27
"347",343,"DQ","PRAISE 106.5",199,"","","Corporate",27
"348",343,"DQ","Geisteswissenschaft",275,"Jason Dearborn","Male","Recreational Open",111
"349",343,"DQ","Holy Moly",220,"","","Recreational Open",111
