"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"1",1,"0:41:18","Aeromech",231,"Mackenzie Hynard","Male","Competitive Open",1
"2",2,"0:41:52","Boomer's Drive-In",171,"Austin Kieffer","Male","Competitive Open",2
"3",3,"0:43:12","Inn at Lynden",244,"Jamie Klein","Male","Whatcom County Open",1
"4",4,"0:43:17","Boomer's Drive-In Mixed",167,"Nicholas Cryder","Male","Competitive Mixed",1
"5",5,"0:43:56","Northwest Behavioral Health",82,"David Jacobson","Male","Competitive Open",3
"6",6,"0:44:22","Sensible.Technology",232,"Gareth Tudor-Jones","Male","Masters",1
"7",7,"0:44:48","Archer Ale House",164,"Joost Zeegers","Male","Masters",2
"8",8,"0:44:49","Super Babes of Anacortes Rigging",132,"Kevin Olney","Male","Competitive Open",4
"9",9,"0:45:14","Rudy's Pizzeria",4,"Steve Scoggins","Male","Whatcom County Open",2
"10",10,"0:45:51","BEAVERS TREE SERVICE",181,"Brandon Nelson","Male","Whatcom County Open",3
"11",11,"0:46:36","Boundary Bay Brewery Women",275,"Tracy Landboe","Female","Competitive Women",1
"12",12,"0:47:53","Darwin's Bulldogs",270,"Michael Medler","Male","Veterans",1
"13",13,"0:48:03","Grub's Pain Parade",44,"P Clement","Male","Competitive Open",5
"14",14,"0:48:12","Kulshan Cycles",102,"Heather Nelson","Female","Whatcom County Women",1
"15",15,"0:48:17","Bank of the Pacific",8,"Marc Whitlock","Male","Competitive Open",6
"16",16,"0:48:20","Half Fast",255,"kristian tollefson","Male","Competitive Open",7
"17",17,"0:48:27","Key Bank",193,"Larry Bussinger","Male","Veterans",2
"18",18,"0:48:44","Peoples Bank",70,"Dean Bumstead","Male","Veterans",3
"19",19,"0:49:24","Peacehealth-Greatest American Heroes",68,"Tom Swetish","Male","Recreational Open",1
"20",20,"0:50:26","VanDammage",264,"Michael Beckman","Male","Competitive Open",8
"21",21,"0:50:32","#calmerthanyouare",189,"Eric Grossman","Male","Competitive Mixed",2
"22",22,"0:50:47","The Wet and Dirty Oars",194,"Tony Brown","Male","Competitive Open",9
"23",23,"0:51:21","Humana Robur",29,"Abw Lloyd","Male","Car-Free",1
"24",24,"0:51:23","The Monkey Wrench Gang",36,"Hugh Klinedinst","Male","Competitive Open",10
"25",25,"0:51:27","Mt. Baker Ski Patrol",202,"jeff davis","Male","Corporate",1
"26",26,"0:51:53","The Family",292,"Larry Goolsby","Male","Family",1
"27",26,"0:51:53","Desolation Angels",154,"Byron Ricks","Male","Competitive Open",11
"28",28,"0:52:03","Jack's Bicycle Center",60,"Vanessa Haycock","Female","Competitive Women",2
"29",29,"0:52:06","B'hams Bodacious Beerbellies",218,"Mark Daniels","Male","Competitive Open",12
"30",30,"0:52:07","Okanagan Express",229,"Don Mulhall","Male","Masters",3
"31",31,"0:52:10","BC Ski to Sea",91,"Hugh Fisher","Male","Recreational Mixed",1
"32",32,"0:52:47","DAPPER SNAPPER",230,"Jeff Hegedus","Male","Whatcom County Open",4
"33",33,"0:53:04","Faithlife #1",14,"Kurt Andres","Male","Corporate",2
"34",34,"0:53:35","Minor Threat",99,"Rick Lingbloom","Male","Masters",4
"35",35,"0:53:40","LIFE Aesthetic Center",92,"Matt Nelson","Male","Whatcom County Open",5
"36",36,"0:54:06","BFF's (Barlean's Flax Fanatics)",11,"Roger Lamb","Male","Competitive Open",13
"37",37,"0:54:13","Exxel Pacific",166,"sean stimac","Male","Corporate",3
"38",38,"0:54:53","Kicked in the Nooksack",268,"Lance ""Tiger Man"" Romo","Male","Whatcom County Open",6
"39",39,"0:55:04","Tony's Coffee",159,"Howard Wright","Male","Whatcom County Open",7
"40",40,"0:55:17","The Whatcom Athletic Team",37,"glenn biernacki","Male","Whatcom County Open",8
"41",41,"0:55:42","The Unorthodocs",16,"Jim Nosella","Male","Recreational Open",2
"42",42,"0:56:02","Peoples Bank WHJ",22,"Tim Niemier","Male","Veterans",4
"43",43,"0:56:35","Bellingham Firefighters",41,"Jason Sims","Male","Corporate",4
"44",44,"0:56:36","Exxel Pacific Too",165,"Phil Helms","Male","Corporate",5
"45",45,"0:56:37","Mills Electric Shockers",286,"Dan Stimac","Male","Whatcom County Open",9
"46",46,"0:56:47","botnw.com Best of the NW",256,"Greg Gilda","Male","Competitive Open",14
"47",47,"0:56:59","Whatcom 7 Firefighters",183,"Paul Crivell","Male","Corporate",6
"48",48,"0:57:02","Dukes of haphazaard",307,"Brian smart","Male","Recreational Open",3
"49",49,"0:57:12","Man, are we gettin' old",46,"William Bounds","Male","Competitive Open",15
"50",50,"0:57:18","Neiner Neiner Weiner",104,"Mark Snyder","Male","Competitive Open",16
"51",50,"0:57:18","Seize the Body-Float the Day",266,"Meg Kelly","Female","Car-Free",2
"52",52,"0:57:30","Whatcom P.T./ Ferndale P.T.",213,"Bart Maupin","Male","Recreational Mixed",2
"53",53,"0:58:24","Northwest Indian College Eagles",158,"David Oreiro","Male","Recreational Open",4
"54",54,"0:58:33","City Haul",204,"Lance Rexroat","Male","Competitive Open",17
"55",55,"0:58:35","Grommets and Gimbals",105,"Doug Thomas","Male","Recreational Mixed",3
"56",56,"0:58:49","Squires of Kenmore",83,"Traci Cole","Female","Recreational Open",5
"57",57,"0:58:56","Eclectica",59,"Gary Southstone","Male","Veterans",5
"58",57,"0:58:56","The Real Housewives of Whatcom County",57,"Sharon Scoggins","Female","Recreational Women",1
"59",59,"0:58:58","Kulshan CrossFit",320,"Tyler Irwin","Male","Whatcom County Open",10
"60",59,"0:58:58","RAM CONSTRUCTION",161,"curtis horner","Male","Competitive Open",18
"61",61,"0:59:18","CorePhysio",182,"Rebecca Bunn","Female","Whatcom County Women",2
"62",62,"1:00:06","Wreckers",300,"Mike Berry","Male","Whatcom County Open",11
